length,height,edge,ni,thetax,thetay,thetaz,Ext. maxima,wavelgth ext. max.,Sca. maxima,wavelgth sca. max.,Abs. maxima,wavelgth abs. max.,EF. maxima,wavelgth ef. max.
66.0,16.5,0.67,1.53,0.0,9.0,51.0,9989.220043192996,646.0,1595.9759507480703,649.0,8396.399740514318,646.0,1.0969606859777286,658.0
100.0,9.4,0.69,1.13,69.0,6.0,6.0,13996.235885296646,601.0,1559.0933245958222,604.0,12465.006096072286,601.0,1.113373381677944,610.0
132.0,16.5,0.6,1.58,6.0,57.0,84.0,52193.54556420106,760.0,25969.110157688014,757.0,26324.584089358003,760.0,1.4848703185996885,772.0
102.0,15.7,0.03,1.24,66.0,15.0,9.0,24449.683507656744,679.0,4575.675680444521,679.0,19874.007827212223,679.0,1.1855223964499042,694.0
128.0,14.1,0.6,1.42,90.0,60.0,69.0,7495.9570571155955,709.0,3758.557034141909,709.0,3737.4000229736866,709.0,1.075774513108733,721.0
115.0,14.3,0.81,1.44,84.0,21.0,42.0,17567.66248542514,682.0,5700.916599302429,682.0,11866.74588612271,682.0,1.1224303386418397,697.0
86.0,16.0,0.9,1.6,9.0,87.0,6.0,897.8936645298235,562.0,28.90766654314234,577.0,872.6781434648047,562.0,1.0095458526671046,673.0
110.0,12.5,0.13,1.55,39.0,45.0,21.0,16619.937714438347,835.0,4295.498088018703,835.0,12324.439626419644,835.0,1.1329345135276565,844.0
95.0,18.7,0.95,1.68,57.0,27.0,75.0,4603.101877802264,685.0,728.5099014466559,685.0,3874.5919763556085,685.0,1.0304848316921185,721.0
119.0,13.8,0.07,1.45,3.0,90.0,81.0,33376.09571126214,817.0,7938.025360939875,817.0,25502.066467436707,814.0,1.2969376843807356,817.0
153.0,15.0,0.12,1.73,69.0,90.0,84.0,2790.1950343073636,496.0,318.1634557979146,904.0,2594.348596608646,496.0,1.0120626438042817,727.0
133.0,15.9,0.25,1.62,90.0,33.0,75.0,3830.6990091714943,505.0,1070.0276392017058,859.0,3469.397491250197,505.0,1.0301131993950985,889.0
103.0,9.5,0.46,1.47,81.0,90.0,48.0,4964.900923997149,808.0,583.0984120181429,808.0,4381.802511979006,808.0,1.042363366663035,811.0
121.0,9.6,0.42,1.94,57.0,21.0,9.0,7656.171695010492,760.0,864.6332311030792,754.0,6876.478009350671,760.0,1.0203193802345996,559.0
76.0,18.7,0.38,1.32,3.0,3.0,30.0,17705.7271466271,625.0,3023.517142247285,631.0,14756.311133945486,625.0,1.1802711189240949,637.0
111.0,15.0,0.34,1.52,78.0,51.0,84.0,1952.6409363657522,505.0,219.56762041644288,763.0,1833.6813222192395,502.0,1.018662439892404,628.0
71.0,12.9,0.94,1.87,9.0,9.0,3.0,9519.58369150523,754.0,1190.9561540758295,754.0,8328.6275374294,754.0,1.0605734577618815,778.0
65.0,15.7,0.64,1.11,42.0,36.0,39.0,1361.3057305367986,547.0,40.10036480317126,556.0,1324.23054113387,547.0,1.0150792471664822,559.0
126.0,10.0,0.82,1.02,54.0,18.0,24.0,9686.177048347874,583.0,854.8666555142354,586.0,8842.238597259722,583.0,1.0797064111416912,589.0
122.0,11.8,0.81,1.13,72.0,0.0,75.0,2470.1546988235364,610.0,326.13323622983535,613.0,2150.7407119034788,610.0,1.0217173300689912,616.0
76.0,8.2,0.53,1.55,57.0,12.0,18.0,18260.205565840202,724.0,3685.9284123550115,724.0,14574.27715348519,724.0,1.1269144852320567,739.0
70.0,18.1,0.29,1.65,66.0,90.0,0.0,16443.675543438287,733.0,3479.691494387107,733.0,12963.98404905118,733.0,1.1306245510417727,763.0
98.0,11.2,0.99,1.76,72.0,9.0,36.0,6140.021973663038,799.0,622.3207100737518,799.0,5517.701263589286,799.0,1.0485019338283974,826.0
144.0,14.3,0.72,1.72,36.0,45.0,72.0,23982.486072121526,805.0,11611.201614643345,805.0,12383.644276961768,808.0,1.1817651355871164,826.0
110.0,16.2,0.49,1.62,75.0,36.0,66.0,4414.780620626147,784.0,1556.3133171243903,784.0,2870.277224481453,787.0,1.0361147091078475,808.0
138.0,17.9,0.71,1.04,57.0,90.0,60.0,791.6244988816115,496.0,34.13899401465528,520.0,761.3134499634532,496.0,1.0174718352435246,445.0
75.0,18.4,0.81,1.77,9.0,42.0,57.0,11841.570968971797,670.0,2380.1957500096014,670.0,9461.375218962196,670.0,1.0716125388454314,700.0
81.0,8.7,0.51,1.21,39.0,27.0,63.0,7839.8592796781295,640.0,990.1872518407663,643.0,6878.057184829068,640.0,1.0665511046734082,646.0
61.0,16.6,0.21,1.01,3.0,78.0,18.0,640.4549369158653,550.0,15.768042108420559,571.0,628.1189723369666,550.0,1.0067017420355648,442.0
112.0,18.4,0.67,1.17,9.0,18.0,12.0,21100.211013633572,610.0,3958.0956513538877,613.0,17201.01981509,607.0,1.1968544465157904,613.0
133.0,11.9,0.13,1.18,66.0,48.0,27.0,19254.456059437223,745.0,3784.4124358154004,742.0,15499.95877874065,745.0,1.1434506565286526,742.0
118.0,18.6,0.47,1.62,87.0,30.0,0.0,53669.66209796243,793.0,25594.57749027388,793.0,28075.084607688546,793.0,1.3733560456419838,814.0
127.0,12.9,0.06,1.53,90.0,0.0,60.0,9133.939575140264,907.0,1964.3572223334386,904.0,7189.268717035884,907.0,1.0541472030736594,952.0
111.0,14.2,0.05,1.46,3.0,66.0,3.0,6750.1641921973705,802.0,1905.487588790159,799.0,4853.390582090857,802.0,1.059243170407592,802.0
101.0,9.0,0.6,1.73,60.0,30.0,12.0,12578.470466875875,868.0,1741.2646999874978,871.0,10858.932358450225,868.0,1.0970861477186715,880.0
88.0,10.8,0.07,1.14,33.0,24.0,3.0,18144.064085754548,658.0,2355.271572775124,661.0,15796.056196748856,658.0,1.137562721830135,661.0
99.0,10.1,0.49,1.14,78.0,42.0,24.0,16395.42166701595,625.0,2717.6213235455434,628.0,13723.642669939944,625.0,1.1405614691053454,631.0
136.0,10.6,0.6,1.71,51.0,30.0,3.0,31644.853331999304,922.0,8629.6976430428,919.0,23085.176811060006,922.0,1.2234867023465865,934.0
61.0,8.0,0.41,1.14,87.0,75.0,63.0,634.4258251923001,616.0,20.5151206923465,616.0,613.9107044999536,616.0,1.0062870506745636,619.0
90.0,10.4,0.4,1.72,39.0,63.0,0.0,9593.45874891732,829.0,1647.7759017817516,826.0,7949.579701561237,829.0,1.0868606331196158,844.0
104.0,14.6,0.03,1.15,51.0,27.0,69.0,13306.261275473862,667.0,3563.6608404353956,667.0,9742.600435038466,667.0,1.099607712348157,667.0
146.0,11.7,0.61,1.79,63.0,78.0,81.0,4337.24938677374,931.0,1509.1750201663785,931.0,2830.5190340916965,934.0,1.0383675033882525,940.0
98.0,8.0,0.48,1.41,84.0,39.0,75.0,701.3596440803032,769.0,80.41803139978333,766.0,621.3551075872072,769.0,1.0059243249744105,775.0
61.0,19.7,0.08,1.08,15.0,24.0,6.0,5091.561336134557,583.0,244.70208862512845,586.0,4850.698352857052,583.0,1.046026358384069,586.0
130.0,15.7,0.49,1.38,30.0,81.0,51.0,5085.7768836186815,697.0,1593.9890012250776,697.0,3508.9074639926193,700.0,1.0470565239671947,706.0
71.0,13.8,0.33,1.25,9.0,57.0,0.0,5133.2614957900805,658.0,658.8140930512582,658.0,4474.447402738822,658.0,1.047822437723897,661.0
120.0,14.2,0.16,1.22,84.0,72.0,36.0,17230.201422458616,694.0,3716.7359605864167,691.0,13524.611405970252,694.0,1.1559559452277843,694.0
121.0,14.7,0.4,1.02,30.0,60.0,57.0,7866.028745913288,607.0,1187.3669078738158,610.0,6700.734986408848,604.0,1.0554335109463886,604.0
64.0,16.1,0.53,1.66,15.0,54.0,69.0,9012.91109547102,673.0,1406.4234039199246,673.0,7606.487691551095,673.0,1.062129267870953,718.0
158.0,12.1,0.7,1.99,30.0,60.0,75.0,3924.8459647199975,823.0,188.371079397921,580.0,3006.6574329306313,820.0,1.0168885252753619,469.0
91.0,18.5,0.33,1.18,36.0,87.0,42.0,1306.859187966039,505.0,68.7847198939117,616.0,1253.830537547156,505.0,1.0232207711126633,526.0
153.0,14.8,0.65,1.01,39.0,33.0,33.0,16850.200445793387,583.0,3594.8491995170843,589.0,13350.534952737384,583.0,1.133398563686948,589.0
127.0,20.0,0.49,1.55,39.0,39.0,75.0,19935.172196947115,754.0,7373.952691762501,733.0,12708.239234718885,754.0,1.1659801836363954,787.0
79.0,14.5,0.24,1.47,9.0,72.0,30.0,4971.149684799369,748.0,1055.829859965797,748.0,3915.3198248335725,748.0,1.041363422248641,757.0
103.0,14.5,0.76,1.2,39.0,9.0,87.0,9506.428317515052,604.0,1338.2793340079133,607.0,8197.224937223502,604.0,1.0823693347375518,613.0
134.0,12.9,0.19,1.65,75.0,6.0,6.0,36028.32824581314,955.0,8078.203204185684,955.0,27950.12504162746,955.0,1.2259896459870696,964.0
117.0,19.8,0.29,1.7,57.0,78.0,60.0,3401.34370704858,511.0,315.4445917426747,520.0,3105.2406974093806,508.0,1.02563434661497,676.0
140.0,17.0,0.77,1.93,60.0,51.0,51.0,7018.863597315273,847.0,3347.2910075802815,844.0,3696.233127051173,850.0,1.057710938464167,904.0
122.0,19.7,0.86,1.77,36.0,9.0,60.0,22884.474833622204,766.0,10670.58265555188,766.0,12213.892178070324,766.0,1.1791345209565431,793.0
123.0,11.9,0.52,1.9,3.0,9.0,9.0,25999.663766201666,952.0,5706.419037401876,946.0,20427.980438127248,955.0,1.205863912103485,967.0
156.0,14.3,0.54,1.49,75.0,27.0,90.0,3027.4954995606217,844.0,1010.0333603256179,847.0,2048.99213481831,841.0,1.0266752088143787,847.0
142.0,19.1,0.29,1.86,45.0,45.0,30.0,22777.440687948667,970.0,10147.39565426134,955.0,12858.220070513205,979.0,1.0560172396925147,412.0
143.0,8.5,0.52,1.76,69.0,69.0,15.0,27714.958764530562,982.0,7939.57163899337,979.0,19809.914689441066,982.0,1.2423629806105245,985.0
151.0,13.4,0.22,1.6,81.0,78.0,18.0,35734.70206147621,937.0,10087.758144226886,934.0,25674.3580937055,937.0,1.314630892942332,937.0
134.0,15.4,0.92,1.38,66.0,81.0,51.0,1449.3071165900922,685.0,239.01866806913836,682.0,1210.3779628858692,685.0,1.0149027383018134,697.0
75.0,14.1,0.82,1.84,90.0,90.0,0.0,17755.9154435057,730.0,4237.466481194584,730.0,13518.448962311115,730.0,1.0900740131698787,757.0
101.0,8.7,0.32,1.62,12.0,84.0,54.0,7392.81203933869,898.0,844.7917439066368,895.0,6558.165399844091,898.0,1.0583433837642209,901.0
136.0,9.4,0.05,1.4,21.0,63.0,45.0,10766.046612141155,868.0,2166.3455127098077,868.0,8599.701099431348,868.0,1.0708169993469692,865.0
65.0,18.4,0.4,1.7,72.0,72.0,33.0,7539.235243093975,721.0,1620.4359849219436,721.0,5932.6626015076,724.0,1.0643330631247832,751.0
146.0,10.7,0.11,1.05,42.0,87.0,18.0,6140.8301561959415,688.0,1125.6544596367257,688.0,5015.175696559216,688.0,1.0447508944187611,685.0
62.0,14.2,0.41,1.02,0.0,30.0,6.0,2708.427085956252,556.0,83.5038464066979,565.0,2632.2815015973233,556.0,1.0249595409983123,559.0
106.0,18.1,0.79,1.86,33.0,6.0,84.0,25355.025052816578,754.0,11482.176655891566,754.0,13881.019283212658,757.0,1.1479787148201934,793.0
137.0,10.8,0.02,1.41,75.0,72.0,12.0,28922.044650689208,850.0,6183.266768092199,847.0,22741.08431183749,850.0,1.2468881340409632,850.0
102.0,12.1,0.16,1.37,45.0,6.0,63.0,14162.544213345518,748.0,2633.797048731487,748.0,11528.747164614031,748.0,1.108770716277797,760.0
126.0,18.2,0.6,1.89,42.0,12.0,87.0,22455.73461395721,847.0,9937.677144605357,847.0,12518.057469351854,847.0,1.1619174789962319,880.0
60.0,9.5,0.1,1.5,36.0,15.0,81.0,7144.00212872194,769.0,686.9156618384377,766.0,6458.008472626132,769.0,1.0607170275983744,775.0
117.0,13.4,0.16,1.69,30.0,48.0,75.0,17878.00640305134,913.0,4208.037323505974,916.0,13727.113370753332,910.0,1.1610961026131128,919.0
150.0,9.5,0.66,1.41,6.0,51.0,18.0,17577.227149678794,793.0,4932.561044082666,796.0,12651.598172280103,793.0,1.150204682705139,796.0
76.0,10.3,0.05,1.2,57.0,0.0,24.0,17645.366516751918,673.0,2353.61367034646,673.0,15291.752846405458,673.0,1.1296644957016175,676.0
62.0,10.7,0.41,1.01,81.0,9.0,84.0,112.13095626636863,496.0,2.341742037981632,589.0,111.43875281555815,496.0,1.0025508357703905,448.0
139.0,18.1,0.64,1.51,54.0,30.0,15.0,44206.19003183433,739.0,22930.953986928547,736.0,21281.50875238497,739.0,1.3407594118138213,769.0
127.0,15.5,0.58,1.5,57.0,21.0,60.0,20101.801485520533,742.0,10765.002756523138,742.0,9336.798728997395,742.0,1.1549890338509325,757.0
117.0,14.3,0.86,1.44,9.0,45.0,84.0,18391.087145092748,679.0,3347.3555263195376,676.0,15087.39527666592,679.0,1.1478172943273637,694.0
131.0,18.9,0.08,1.38,42.0,45.0,45.0,20322.959751877606,775.0,9644.248189332246,772.0,10705.975365415452,778.0,1.147740467366559,781.0
139.0,19.8,0.04,1.39,42.0,18.0,72.0,38460.58334794051,784.0,19708.141193362804,781.0,19009.84908503667,787.0,1.320090767650991,787.0
81.0,16.4,0.54,1.69,3.0,21.0,30.0,21999.930141895915,706.0,6564.303328151336,706.0,15435.626813744579,706.0,1.1545071652822119,739.0
138.0,16.4,0.76,1.06,72.0,39.0,60.0,3382.269224190938,580.0,532.7782168749127,583.0,2865.4238736904103,580.0,1.0316507217159119,586.0
107.0,11.3,0.78,1.31,24.0,75.0,81.0,15881.966417931464,649.0,3130.11012533294,652.0,12781.96769965373,649.0,1.143332490118768,658.0
135.0,18.2,0.29,1.65,78.0,54.0,27.0,31617.628237691322,862.0,12313.201225446192,859.0,19521.646397101536,868.0,1.2823334420751817,895.0
136.0,10.4,0.55,1.8,72.0,69.0,87.0,2063.9597743750896,946.0,491.96828580488614,934.0,1588.7941255694213,949.0,1.018305084831901,958.0
102.0,13.2,0.29,1.08,21.0,57.0,69.0,11380.283841932354,616.0,1363.4309434124698,619.0,10027.88624939022,616.0,1.0906550198440823,619.0
67.0,8.8,0.47,1.71,21.0,87.0,27.0,435.69445110981525,502.0,12.357312047323248,760.0,427.67097677919435,499.0,1.0045468981506032,664.0
135.0,16.2,0.86,1.11,39.0,9.0,87.0,10044.673497173644,598.0,1170.5702631612658,601.0,8882.046096227657,595.0,1.0787828608429761,604.0
121.0,10.1,0.28,1.59,54.0,90.0,42.0,1073.5303623839432,919.0,177.56311356143874,886.0,901.2951719426179,916.0,1.0094912715372442,919.0
128.0,11.8,0.02,1.92,6.0,12.0,36.0,9380.76874592363,772.0,1410.0224882949342,766.0,8089.989207842459,772.0,1.0465451230272231,457.0
98.0,16.4,0.35,1.43,90.0,51.0,63.0,6882.523718403601,733.0,2031.1558140513516,733.0,4851.36790435225,733.0,1.068986931324964,742.0
127.0,19.0,0.14,1.71,9.0,27.0,30.0,36424.45719957948,889.0,13585.034987784878,886.0,22856.978523525613,892.0,1.2968381471930013,901.0
100.0,9.1,0.62,1.65,90.0,39.0,0.0,14203.467103663199,841.0,1898.6479876870853,844.0,12304.867141932484,841.0,1.1086078567190147,853.0
157.0,16.1,0.45,1.78,51.0,33.0,21.0,53509.806958586785,925.0,34692.525112261545,922.0,19272.925632489194,934.0,1.4231504201543501,949.0
160.0,16.2,0.66,1.54,24.0,9.0,87.0,63787.284377990705,772.0,40488.25825280266,772.0,23299.026125188044,772.0,1.5880896356720682,784.0
104.0,8.5,0.87,1.53,21.0,57.0,24.0,4584.142890730152,736.0,748.6078100331306,739.0,3836.0176327415397,736.0,1.0410760760592468,748.0
83.0,16.2,0.72,1.92,9.0,24.0,81.0,21671.435990039558,727.0,7115.848785801376,727.0,14555.587204238182,727.0,1.1174138934155884,766.0
87.0,15.3,0.2,1.77,18.0,15.0,9.0,19661.875078530862,868.0,3625.1272339879215,865.0,16077.381330221644,871.0,1.1632887208052722,898.0
133.0,12.1,0.47,1.84,69.0,87.0,36.0,8518.067405043064,979.0,1869.565232822034,973.0,6684.20868645217,982.0,1.0129844321857473,406.0
88.0,15.0,0.61,1.39,90.0,15.0,12.0,20907.257400284492,661.0,4416.024712770661,661.0,16491.23268751383,661.0,1.1429851087105254,676.0
98.0,14.8,0.5,1.56,30.0,54.0,33.0,7954.797808609859,736.0,2221.6137404165293,733.0,5750.039897052899,736.0,1.0656261448841275,757.0
153.0,13.1,0.51,1.61,27.0,15.0,39.0,34845.36909206233,874.0,10624.439260883428,871.0,24299.13085237831,877.0,1.2811380979310951,913.0
83.0,16.2,0.8,1.13,66.0,9.0,66.0,1783.622408806407,565.0,96.64236533619783,574.0,1694.1709061118675,565.0,1.0195907396031099,577.0
110.0,10.2,0.59,1.47,42.0,81.0,90.0,11569.608807805149,784.0,1844.0097811456872,781.0,9751.834879308908,784.0,1.0923514464313628,790.0
93.0,13.0,0.61,1.08,69.0,6.0,60.0,2689.4405636832676,577.0,184.45087344398553,583.0,2511.5001925031575,577.0,1.0237282083003678,583.0
61.0,8.5,0.58,1.05,66.0,27.0,12.0,2086.1450971539643,574.0,39.56341003687248,577.0,2048.438400143064,571.0,1.0179900238145514,580.0
141.0,17.2,0.58,1.82,90.0,36.0,15.0,63552.709212097914,877.0,40760.32396761356,874.0,22820.032359175035,877.0,1.4669580698409717,904.0
126.0,8.3,1.0,1.57,63.0,60.0,21.0,5125.232232398731,808.0,430.2260164178924,808.0,4695.0062159808385,808.0,1.039574407075598,832.0
114.0,14.8,0.66,1.35,54.0,90.0,57.0,981.0228713092049,505.0,51.04665925095351,655.0,943.9082768938553,502.0,1.0168747746388052,562.0
155.0,8.5,0.74,1.3,30.0,33.0,27.0,23205.220540014732,742.0,5983.234610010895,745.0,17267.742165122712,742.0,1.1896133782498477,745.0
87.0,19.1,0.9,1.24,9.0,24.0,18.0,5365.41103497926,577.0,379.84262800429315,583.0,5005.186271677298,577.0,1.0600393885629145,586.0
72.0,17.1,0.48,1.36,39.0,9.0,51.0,8607.496638109675,628.0,1198.3409605047455,634.0,7441.076316819321,628.0,1.0793966227846876,646.0
79.0,16.6,0.51,1.94,30.0,63.0,0.0,9722.728241765206,784.0,3155.077064025756,781.0,6591.5476536831175,784.0,1.0769636089495558,829.0
73.0,16.9,0.08,1.6,33.0,87.0,42.0,2096.278013517055,520.0,168.1070482452776,766.0,1979.8683129710869,520.0,1.016533215081825,622.0
117.0,15.8,0.78,1.36,30.0,81.0,12.0,3990.250873744966,649.0,1196.2562677660653,652.0,2818.6349421403434,649.0,1.0430592279125963,661.0
129.0,14.2,0.07,1.09,6.0,72.0,60.0,25710.245371245343,667.0,5577.535859283933,670.0,20245.94292406807,667.0,1.1898677630620043,667.0
106.0,15.2,0.52,1.43,15.0,36.0,6.0,24158.79141651914,712.0,7452.113338498606,712.0,16720.68183500387,715.0,1.210043675767262,721.0
87.0,18.2,0.88,1.37,6.0,84.0,54.0,4191.0168990798875,607.0,332.21043020668776,607.0,3858.8064688731997,607.0,1.0364194609497879,622.0
60.0,18.6,0.86,1.65,72.0,51.0,12.0,4120.991097434854,616.0,337.5465699691531,622.0,3799.7015561234957,616.0,1.023316275416914,664.0
113.0,18.0,0.55,1.74,54.0,72.0,42.0,3084.113968279231,787.0,1234.7620435010574,784.0,2242.346921819587,502.0,1.0370421081811783,805.0
126.0,12.5,0.42,1.87,9.0,36.0,0.0,19096.768696880466,991.0,4071.633820453584,988.0,15090.72533832999,994.0,1.0281617231272664,436.0
141.0,9.4,0.37,1.72,48.0,15.0,81.0,4579.76835631021,703.0,2563.174905167125,964.0,3922.3649741910613,706.0,1.0185405331499962,418.0
62.0,8.5,0.29,1.27,48.0,15.0,54.0,4115.480722995724,670.0,264.3419232305896,670.0,3851.1387997651345,670.0,1.0321729901859522,676.0
147.0,14.4,0.22,1.81,60.0,72.0,3.0,12356.410335316054,727.0,3963.1353875941404,937.0,8774.352664200429,727.0,1.0208530515591399,427.0
100.0,11.9,0.04,1.26,27.0,12.0,21.0,27487.004241627452,709.0,5471.395966442786,706.0,22038.34377665639,709.0,1.2083284058086186,715.0
67.0,20.0,0.21,1.52,27.0,45.0,54.0,7353.158760107934,664.0,1264.0912107709682,661.0,6108.029155682484,664.0,1.0576402970711585,697.0
79.0,9.9,0.98,1.04,12.0,51.0,90.0,2400.832492907479,586.0,43.90335522865371,589.0,2358.0495360401437,586.0,1.019862461740356,586.0
114.0,17.7,0.7,1.57,24.0,45.0,75.0,23319.534187848483,709.0,8123.252595470702,706.0,15313.023929742623,712.0,1.189063535335926,733.0
130.0,19.5,0.94,1.53,42.0,81.0,60.0,3729.0515257522975,718.0,1238.4350000406566,718.0,2490.616525711641,718.0,1.041166177829179,727.0
153.0,10.3,0.7,1.93,24.0,72.0,57.0,12835.592114575948,991.0,3953.113221835536,988.0,8886.013830515605,991.0,1.014051379248088,436.0
65.0,12.8,0.51,1.37,60.0,45.0,39.0,2794.275015812647,616.0,254.0820407389374,619.0,2544.989792592744,616.0,1.0261201374379856,637.0
130.0,9.5,0.03,1.06,57.0,45.0,18.0,17094.11376429468,688.0,2434.4709242973586,688.0,14659.642839997323,688.0,1.1192377967708005,688.0
150.0,12.9,0.06,1.52,12.0,75.0,12.0,2863.2213372985875,949.0,765.908438156167,952.0,2116.2307018235774,946.0,1.0223490381814107,904.0
147.0,18.0,0.83,1.85,3.0,36.0,42.0,42998.44650609507,838.0,23811.32431890341,838.0,19187.122187191657,838.0,1.4080136566152364,856.0
69.0,12.9,0.39,1.59,39.0,75.0,63.0,2775.665375259319,766.0,425.6575248943859,766.0,2350.007850364933,766.0,1.0243602968439847,778.0
109.0,16.4,0.58,1.79,27.0,42.0,81.0,22080.515337105066,778.0,7726.531509125498,772.0,14500.317846805132,781.0,1.1668244252732174,811.0
111.0,14.1,0.53,1.44,36.0,72.0,60.0,5960.702885786653,703.0,1540.0937091658143,703.0,4420.609176620838,703.0,1.0523201111106804,712.0
138.0,16.3,0.85,1.8,27.0,69.0,69.0,21620.126284799888,820.0,9795.475639991091,820.0,11824.650644808797,820.0,1.182490304392703,838.0
88.0,15.8,0.31,1.26,12.0,66.0,48.0,11312.784233673452,670.0,2405.380703295272,670.0,8907.40353037818,670.0,1.0969369514304996,673.0
68.0,19.1,0.1,1.23,48.0,0.0,57.0,7185.738605781927,628.0,682.6498525318393,631.0,6503.343008484022,628.0,1.063483107479399,637.0
149.0,18.1,0.48,1.22,27.0,27.0,18.0,33982.03451536051,649.0,11259.671207062282,646.0,22723.505250364924,649.0,1.2738073164412653,658.0
110.0,16.3,0.87,1.19,15.0,12.0,75.0,13121.083817002416,595.0,1711.4418159616034,601.0,11460.622795414502,595.0,1.1247203333769853,604.0
71.0,15.9,0.44,1.81,72.0,51.0,51.0,4158.444115562253,763.0,975.4136509007849,763.0,3183.0304646614677,763.0,1.035680386645279,790.0
131.0,16.2,0.2,1.64,87.0,3.0,24.0,43027.47741561653,889.0,15237.812079596515,883.0,28899.6919022016,910.0,1.2586032115868986,934.0
144.0,20.0,0.14,1.44,75.0,78.0,9.0,64368.951353488,808.0,34046.2471207292,805.0,31105.54535580369,814.0,1.6278614628086023,811.0
155.0,9.2,0.62,2.0,60.0,90.0,69.0,2062.4181936629197,496.0,162.11270072737648,520.0,1930.8357289092892,496.0,1.0140563233056719,424.0
141.0,10.2,0.41,1.39,66.0,24.0,12.0,30288.776182765967,808.0,6505.237631355692,805.0,23821.122955449693,808.0,1.1951741631750972,814.0
71.0,9.2,0.99,1.89,84.0,36.0,21.0,3865.165304344999,808.0,263.8496896210195,811.0,3601.7683121883547,808.0,1.0234714350709644,856.0
152.0,10.5,0.39,1.15,39.0,42.0,75.0,17998.066125928857,733.0,3991.429992396219,736.0,14060.739899799646,733.0,1.1222216709678103,733.0
108.0,13.2,0.46,1.67,84.0,9.0,15.0,24530.10898173648,796.0,5922.003140445027,793.0,18671.66207553607,799.0,1.1625574530825458,853.0
150.0,16.0,0.77,1.83,51.0,51.0,3.0,33410.681565469255,838.0,17461.43489218781,838.0,15949.246673281443,838.0,1.2643664149223388,871.0
106.0,18.2,0.14,1.37,33.0,54.0,90.0,34819.18620257062,748.0,12623.223599811863,748.0,22195.96260275876,748.0,1.3174942082702683,751.0
69.0,10.9,0.21,1.73,72.0,21.0,3.0,10798.48697910691,847.0,1126.1336638261673,847.0,9672.353315280743,847.0,1.0809239138901483,874.0
110.0,19.8,0.95,1.84,45.0,6.0,6.0,27018.799506959913,814.0,8021.802666091469,814.0,18996.996840868444,814.0,1.1928959691612664,841.0
120.0,17.5,0.27,1.5,57.0,45.0,60.0,8831.11168226326,793.0,3927.525891267129,793.0,4905.441367351488,796.0,1.0679026341726259,805.0
150.0,9.2,0.58,1.11,90.0,81.0,60.0,9885.067548522607,670.0,2356.147053186972,673.0,7558.429495408577,670.0,1.0785715990961968,670.0
104.0,19.3,0.2,1.98,54.0,57.0,51.0,5408.568147415143,994.0,2064.3116295737254,991.0,3350.7161226394746,994.0,1.0398378598926374,439.0
98.0,19.1,0.74,1.5,45.0,33.0,9.0,17908.540445975304,643.0,4886.797242901743,643.0,13021.743203073562,643.0,1.1296461222364507,673.0
90.0,18.2,0.59,1.76,69.0,42.0,30.0,16478.943937642558,730.0,6129.447442614564,730.0,10349.496495027994,730.0,1.0948835008879645,772.0
91.0,17.6,0.18,1.68,51.0,72.0,78.0,8585.571670621208,856.0,2768.8644288744717,856.0,5816.707241746736,856.0,1.0791344620970729,862.0
150.0,12.2,0.68,1.58,63.0,0.0,81.0,9370.653438049589,826.0,3077.8619654018385,826.0,6292.79147264775,826.0,1.0690099180546118,835.0
100.0,15.5,0.57,1.93,15.0,0.0,72.0,26050.732968879372,820.0,8395.557770496514,814.0,17828.80061784826,823.0,1.1973665409218603,856.0
62.0,12.8,0.93,1.04,90.0,87.0,12.0,805.5014846659197,538.0,7.772905023025828,550.0,798.6634556920723,538.0,1.0084924494240153,547.0
111.0,11.3,0.59,1.22,18.0,48.0,81.0,25867.99992985906,637.0,6410.397696507687,637.0,19469.251416516297,634.0,1.2389950725626657,640.0
76.0,17.0,0.89,1.83,42.0,12.0,24.0,10643.313502563411,703.0,1926.2122618204412,703.0,8717.10124074297,703.0,1.0533708238038235,745.0
79.0,16.1,0.49,1.58,87.0,12.0,36.0,14659.894752996506,673.0,3870.827897875468,673.0,10789.066855121038,673.0,1.069051179365376,712.0
123.0,14.9,0.45,1.58,60.0,60.0,30.0,11825.475554942532,775.0,3670.9095245948556,769.0,8210.586356873417,778.0,1.1195327891967284,814.0
85.0,18.3,0.12,1.69,75.0,63.0,30.0,17877.615554168642,811.0,5558.78243909642,808.0,12343.249241588926,811.0,1.1820951835909197,829.0
100.0,10.1,0.82,1.43,63.0,90.0,51.0,888.7503684777766,691.0,161.98219573991753,691.0,726.7681727378591,691.0,1.0107673834768895,700.0
133.0,18.7,0.67,1.34,27.0,30.0,15.0,40488.45521924269,661.0,19877.58015946809,661.0,20610.875059774604,661.0,1.3714066139461325,670.0
81.0,9.4,0.34,1.31,87.0,27.0,72.0,1142.0065860863037,676.0,120.77370059112639,676.0,1021.2328854951774,676.0,1.010916443606998,688.0
128.0,8.6,0.49,1.36,48.0,75.0,48.0,995.0343973522816,793.0,206.9530067479186,790.0,791.1848388958873,793.0,1.0080200016936127,793.0
98.0,8.4,0.21,1.55,75.0,39.0,78.0,693.5761670403807,904.0,70.9620514945974,904.0,622.6141155457833,904.0,1.0051768628947526,907.0
125.0,11.9,0.91,1.08,69.0,30.0,63.0,1808.9066033316565,604.0,145.16144731410168,607.0,1664.6694597202845,604.0,1.0163862036341547,607.0
